0,fa1,1616761165.6519883,1616761165.932877
1,fa1,1616761166.2281554,1616761166.4768243
2,fa1,1616761166.8372238,1616761167.1331294
3,sol1,1616761167.4267292,1616761167.756494
4,la1,1616761168.0517502,1616761168.8429234
5,sol1,1616761169.0905144,1616761169.884924
6,fa1,1616761170.1150868,1616761170.5092807
7,la1,1616761170.7397504,1616761171.2509425
8,sol1,1616761171.2688801,1616761171.5328124
9,sol1,1616761171.8568604,1616761172.1565924
10,fa1,1616761172.5390303,1616761173.6770256
